id_index,id_index_new,start_time,end_time,work_place_id,institution_id,institution,position_id,position
00261000000039045000,00261000000039045019,2009-3-1,2013-4-1,00161070000000000000,00461070000028941000,汉中市政府,00461070000028941015,副市长
00261000000039045000,00261000000039045020,2009-3-1,2013-4-1,00161070000000000000,00461070000000081000,党组,00461070000000081022,成员
00261000000039045000,00261000000039045021,2013-4-1,2016-10-1,00161070000000000000,00461070000009253000,汉中市委,00461070000009253023,常委
00261000000039045000,00261000000039045022,2016-10-1,2017-2-1,00161070000000000000,00461070000002710000,汉中市政协,00461070000002710001,副书记
00261000000039045000,00261000000039045023,2017-2-1,0-1-1,00161070000000000000,00461070000002710000,汉中市政协,00461070000002710112,主席
00261000000039045000,00261000000039045024,2017-2-1,0-1-1,00161070000000000000,00461070000000081000,党组,00461070000000081001,副书记
00261000000039045000,00261000000039045004,2000-9-1,2003-6-1,00131020000000000000,00431020000002547000,西北大学,00431020000002547044,研究生
00261000000039045000,00261000000039045005,2006-9-1,2008-12-1,00161000000000000000,00461000000000091000,陕西省委党校,00461000000000091044,研究生
00261000000039045000,00261000000039045007,1981-7-1,1990-5-1,00161000000000000000,00461000000062098000,陕西省洋县贯溪初级中学,00461000000062098031,教师
00261000000039045000,00261000000039045008,1990-5-1,1997-8-1,00161070000000000000,00461070000062099000,汉中市人大常委会办公室,00461070000062099007,科员
00261000000039045000,00261000000039045009,1997-8-1,2000-7-1,00161070000000000000,00461070000062099000,汉中市人大常委会办公室,00461070000062099039,副主任
00261000000039284000,00261000000039284009,2000-6-1,2002-2-1,00161050000000000000,00461050000009000000,渭南市人大常委会,00461050000009000014,副秘书长
00261000000039284000,00261000000039284010,2002-2-1,2005-3-1,00161050000000000000,00461050000009000000,渭南市人大常委会,00461050000009000014,副秘书长
00261000000039284000,00261000000039284011,2005-3-1,2006-12-1,00161050000000000000,00461050000009000000,渭南市人大常委会,00461050000009000014,副秘书长
00261000000039284000,00261000000039284012,2005-3-1,2006-12-1,00161050000000000000,00461050000009000000,渭南市人大常委会,00461050000009000013,主任
00261000000039284000,00261000000039284013,2005-9-1,2008-7-1,00161000000000000000,00461000000000091000,陕西省委党校,00461000000000091044,研究生
00261000000039284000,00261000000039284015,2009-4-1,2010-5-1,00161050000000000000,00461050000007655000,渭南市委,00461050000007655014,副秘书长
00261000000039284000,00261000000039284016,2009-4-1,2010-5-1,00161050000000000000,00461050000007655000,渭南市委,00461050000007655013,主任
00261000000039284000,00261000000039284017,2010-5-1,2013-4-1,00161050000000000000,00461050000023649000,渭南市财政局,00461050000023649012,局长
00261000000039284000,00261000000039284018,2010-5-1,2013-4-1,00161050000000000000,00461050000023649000,渭南市财政局,00461050000023649003,书记
00261000000039284000,00261000000039284019,2013-4-1,2016-2-1,00161050000000000000,00461050000000238000,人大常委会,00461050000000238039,副主任
00261000000039284000,00261000000039284020,2013-4-1,2016-2-1,00161050000000000000,00461050000000081000,党组,00461050000000081022,成员
00261000000039284000,00261000000039284021,2016-2-1,0-1-1,00161050000000000000,00461050000000238000,人大常委会,00461050000000238039,副主任
00261000000039284000,00261000000039284022,2016-2-1,0-1-1,00161050000000000000,00461050000000081000,党组,00461050000000081001,副书记
00261000000039284000,00261000000039284002,1980-8-1,1981-9-1,00161052100000000000,00461052100023650000,华县副食公司,00461052100023650026,员工
00261000000039284000,00261000000039284003,1981-9-1,1984-6-1,00161052100000000000,00461052100023651000,华县妇联,00461052100023651026,员工
00261000000039284000,00261000000039284004,1984-6-1,1985-2-1,00161050000000000000,00461050000005066000,地区妇联,00461050000005066026,员工
00261000000039284000,00261000000039284006,1989-10-1,1995-6-1,00161050000000000000,00461050000023653000,渭南地委组织部,00461050000023653007,科员
00261000000039284000,00261000000039284007,1989-10-1,1995-6-1,00161050000000000000,00461050000023653000,渭南地委组织部,00461050000023653129,组织员
00261000000039301000,00261000000039301011,2002-12-1,2006-7-1,00161058100000000000,00461058100008994000,韩城市委,00461058100008994023,常委
00261000000039301000,00261000000039301012,2002-12-1,2006-7-1,00161058100000000000,00461058100000373000,宣传部,00461058100000373024,部长
00261000000039301000,00261000000039301013,2006-7-1,2007-1-1,00161102600000000000,00461102600004877000,柞水县委,00461102600004877001,副书记
00261000000039301000,00261000000039301014,2006-7-1,2007-1-1,00161102600000000000,00461102600004877000,柞水县委,00461102600004877047,代县长
00261000000039301000,00261000000039301015,2007-1-1,2009-1-1,00161102600000000000,00461102600004877000,柞水县委,00461102600004877001,副书记
00261000000039301000,00261000000039301016,2007-1-1,2009-1-1,00161102600000000000,00461102600004877000,柞水县委,00461102600004877040,县长
00261000000039301000,00261000000039301017,2009-1-1,2011-12-1,00161102600000000000,00461102600004877000,柞水县委,00461102600004877003,书记
00261000000039301000,00261000000039301018,2011-12-1,2012-2-1,00161102600000000000,00461102600019156000,商洛市政府党组,00461102600019156022,成员
00261000000039301000,00261000000039301019,2011-12-1,2012-2-1,00161102600000000000,00461102600004877000,柞水县委,00461102600004877003,书记
00261000000039301000,00261000000039301020,2012-2-1,2012-4-1,00161102600000000000,00461102600019156000,商洛市政府党组,00461102600019156022,成员
00261000000039301000,00261000000039301021,2012-2-1,2012-4-1,00161102600000000000,00461102600019156000,商洛市政府党组,00461102600019156015,副市长
00261000000039301000,00261000000039301022,2012-2-1,2012-4-1,00161102600000000000,00461102600004877000,柞水县委,00461102600004877003,书记
00261000000039301000,00261000000039301023,2012-4-1,2015-8-1,00161100000000000000,00461100000019156000,商洛市政府党组,00461100000019156022,成员
00261000000039301000,00261000000039301024,2012-4-1,2015-8-1,00161100000000000000,00461100000019156000,商洛市政府党组,00461100000019156015,副市长
00261000000039301000,00261000000039301025,2015-8-1,0-1-1,00161100000000000000,00461100000004839000,商洛市委,00461100000004839023,常委
00261000000039301000,00261000000039301026,2015-8-1,0-1-1,00161100000000000000,00461100000000027000,组织部,00461100000000027024,部长
00261000000039301000,00261000000039301003,2006-9-1,2009-7-1,00161000000000000000,00461000000000091000,陕西省委党校,00461000000000091044,研究生
00261000000039301000,00261000000039301005,1988-8-1,1995-11-1,00161052200000000000,00461052200061251000,潼关县妇联,00461052200061251053,干事
00261000000039301000,00261000000039301006,1995-11-1,1996-10-1,00161052200000000000,00461052200061252000,太要镇人民政府,00461052200061252161,副镇长
00261000000039301000,00261000000039301007,1996-10-1,1998-12-1,00161052200000000000,00461052200061253000,太要镇党委,00461052200061253001,副书记
00261000000039301000,00261000000039301008,1998-12-1,2001-4-1,00161052200000000000,00461052200061253000,太要镇党委,00461052200061253001,副书记
00261000000039301000,00261000000039301009,1998-12-1,2001-4-1,00161052200000000000,00461052200061252000,太要镇人民政府,00461052200061252127,镇长
00261000000039301000,00261000000039301010,2001-4-1,2002-12-1,00161052200000000000,00461052200000422000,乡党委,00461052200000422003,书记
00261000000039313000,00261000000039313013,1997-11-1,2002-12-1,00161043100000000000,00461043100047453000,武功县委,00461043100047453023,常委
00261000000039313000,00261000000039313014,1997-11-1,2002-12-1,00161043100000000000,00461043100047453000,武功县委,00461043100047453045,副县长
00261000000039313000,00261000000039313015,2002-12-1,2005-9-1,00161043100000000000,00461043100047453000,武功县委,00461043100047453001,副书记
00261000000039313000,00261000000039313016,2002-12-1,2005-9-1,00161043100000000000,00461043100047453000,武功县委,00461043100047453040,县长
00261000000039313000,00261000000039313017,2005-9-1,2007-2-1,00161043100000000000,00461043100047453000,武功县委,00461043100047453003,书记
00261000000039313000,00261000000039313018,2007-2-1,2009-2-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600113,秘书长
00261000000039313000,00261000000039313019,2007-2-1,2009-2-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600013,主任
00261000000039313000,00261000000039313020,2009-2-1,2009-5-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039313000,00261000000039313021,2009-2-1,2009-5-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600113,秘书长
00261000000039313000,00261000000039313022,2009-2-1,2009-5-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600013,主任
00261000000039313000,00261000000039313023,2009-2-1,2009-5-1,00161040000000000000,00461040000000373000,宣传部,00461040000000373024,部长
00261000000039313000,00261000000039313024,2009-5-1,2011-12-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039313000,00261000000039313025,2009-5-1,2011-12-1,00161040000000000000,00461040000000373000,宣传部,00461040000000373024,部长
00261000000039313000,00261000000039313026,2011-12-1,2012-11-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039313000,00261000000039313027,2012-11-1,2013-12-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039313000,00261000000039313028,2013-12-1,2015-2-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039313000,00261000000039313029,2015-2-1,2015-11-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039313000,00261000000039313002,1996-9-1,1999-7-1,00161000000000000000,00461000000000091000,陕西省委党校,00461000000000091044,研究生
00261000000039313000,00261000000039313030,2015-11-1,2016-2-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039313000,00261000000039313031,2016-2-1,0-1-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039313000,00261000000039313003,2004-10-1,2008-12-1,00161010000000000000,00461010000000030000,西安交通大学,00461010000000030026,员工
00261000000039313000,00261000000039313006,1983-8-1,1984-8-1,00161042400000000000,00461042400047455000,乾县县委,00461042400047455053,干事
00261000000039313000,00261000000039313008,1986-6-1,1987-1-1,00161040000000000000,00461040000047456000,咸阳报社,00461040000047456053,干事
00261000000039313000,00261000000039313009,1987-1-1,1995-1-1,00161040000000000000,00461040000038885000,咸阳市政府办公室,00461040000038885121,秘书
00261000000039313000,00261000000039313010,1987-1-1,1995-1-1,00161040000000000000,00461040000038885000,咸阳市政府办公室,00461040000038885059,副科长
00261000000039313000,00261000000039313011,1987-1-1,1995-1-1,00161040000000000000,00461040000038885000,咸阳市政府办公室,00461040000038885019,科长
00261000000039314000,00261000000039314018,2011-12-1,2015-8-1,00113052600000000000,00413052600001994000,区党工委,00413052600001994010,委员
00261000000039314000,00261000000039314019,2011-12-1,2015-8-1,00113052600000000000,00413052600001994000,区党工委,00413052600001994003,书记
00261000000039314000,00261000000039314020,2015-8-1,2017-12-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039314000,00261000000039314021,2015-8-1,2017-12-1,00161040000000000000,00461040000002241000,市纪律检查委员会,00461040000002241003,书记
00261000000039314000,00261000000039314022,2017-12-1,0-1-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600023,常委
00261000000039314000,00261000000039314023,2017-12-1,0-1-1,00161040000000000000,00461040000002241000,市纪律检查委员会,00461040000002241003,书记
00261000000039314000,00261000000039314024,2017-12-1,0-1-1,00161040000000000000,00461040000013409000,市监察委员会,00461040000013409013,主任
00261000000039314000,00261000000039314002,1984-7-1,1992-4-1,00161000000000000000,00461000000035555000,陕西省女子监狱教育科,00461000000035555053,干事
00261000000039314000,00261000000039314003,1984-7-1,1992-4-1,00161000000000000000,00461000000035555000,陕西省女子监狱教育科,00461000000035555007,科员
00261000000039314000,00261000000039314004,1992-4-1,1993-12-1,00161000000000000000,00461000000014995000,陕西省监察厅,00461000000014995007,科员
00261000000039314000,00261000000039314006,1993-12-1,1998-7-1,00161000000000000000,00461000000009961000,监察厅,00461000000009961007,科员
00261000000039314000,00261000000039314007,1993-12-1,1998-7-1,00161000000000000000,00461000000009961000,监察厅,00461000000009961007,科员
00261000000039314000,00261000000039314011,2000-8-1,2000-10-1,00161000000000000000,00461000000009961000,监察厅,00461000000009961239,副主编
00261000000039314000,00261000000039314013,2000-10-1,2004-7-1,00161000000000000000,00461000000009961000,监察厅,00461000000009961239,副主编
00261000000039314000,00261000000039314015,2004-7-1,2008-6-1,00161000000000000000,00461000000009961000,监察厅,00461000000009961039,副主任
00261000000039314000,00261000000039314016,2008-6-1,2011-12-1,00161000000000000000,00461000000000089000,陕西省委,00461000000000089114,副组长
00261000000039314000,00261000000039314017,2008-6-1,2011-12-1,00161000000000000000,00461000000000089000,陕西省委,00461000000000089116,专员
00261000000039324000,00261000000039324003,2001-1-1,0-1-1,00111000000000000000,00411000000001160000,北京师范大学,00411000000001160031,教师
00261000000039325000,00261000000039325001,1986-9-1,1988-7-1,00131020000000000000,00431020000009607000,中科院,00431020000009607006,干部
00261000000039325000,00261000000039325016,2001-5-1,2003-3-1,00131020000000000000,00431020000000307000,县委,00431020000000307010,委员
00261000000039325000,00261000000039325017,2001-5-1,2003-3-1,00131020000000000000,00431020000000214000,常委,00431020000000214023,常委
00261000000039325000,00261000000039325018,2001-5-1,2003-3-1,00131020000000000000,00431020000000027000,组织部,00431020000000027024,部长
00261000000039325000,00261000000039325021,2004-10-1,2006-6-1,00131020000000000000,00431020000000307000,县委,00431020000000307023,常委
00261000000039325000,00261000000039325022,2004-10-1,2006-6-1,00131020000000000000,00431020000000307000,县委,00431020000000307045,副县长
00261000000039325000,00261000000039325024,2006-7-1,2008-10-1,00131020000000000000,00431020000000307000,县委,00431020000000307023,常委
00261000000039325000,00261000000039325025,2006-7-1,2008-10-1,00131020000000000000,00431020000000180000,县政府,00431020000000180045,副县长
00261000000039325000,00261000000039325027,2008-10-1,2009-3-12,00163212100000000000,00463212100046088000,平安县委,00463212100046088001,副书记
00261000000039325000,00261000000039325028,2008-10-1,2009-3-12,00163212100000000000,00463212100000180000,县政府,00463212100000180047,代县长
00261000000039325000,00261000000039325030,2009-3-12,0-1-1,00163212100000000000,00463212100046088000,平安县委,00463212100046088001,副书记
00261000000039325000,00261000000039325031,2009-3-12,0-1-1,00163212100000000000,00463212100000180000,县政府,00463212100000180040,县长
00261000000039325000,00261000000039325003,2002-9-1,2005-1-1,00131020000000000000,00431020000000719000,省委党校,00431020000000719044,研究生
00261000000039325000,00261000000039325006,1980-1-1,1984-9-1,00163000000000000000,00463000000021274000,县外贸局,00463000000021274026,员工
00261000000039325000,00261000000039325008,1984-9-1,1993-1-1,00163000000000000000,00463000000004040000,县科委,00463000000004040026,员工
00261000000039325000,00261000000039325011,1993-1-1,1996-1-1,00113052600000000000,00413052600002823000,乡人民政府,00413052600002823160,乡长
00261000000039398000,00261000000039398001,2006-9-1,2009-7-1,00131020000000000000,00431020000000719000,省委党校,00431020000000719006,干部
00261000000039398000,00261000000039398019,2006-8-1,2007-11-1,00131020000000000000,00431020000002098000,县农业局,00431020000002098012,局长
00261000000039398000,00261000000039398020,2009-3-1,2011-9-1,00161062600000000000,00461062600025779000,吴起县委,00461062600025779013,主任
00261000000039398000,00261000000039398022,2011-9-1,0-1-1,00161062300000000000,00461062300000123000,中共,00461062300000123010,委员
00261000000039398000,00261000000039398023,2011-9-1,0-1-1,00161062300000000000,00461062300000214000,常委,00461062300000214023,常委
00261000000039398000,00261000000039398024,2011-9-1,0-1-1,00161062300000000000,00461062300000016000,政法委,00461062300000016003,书记
00261000000039398000,00261000000039398025,2011-9-1,0-1-1,00161062300000000000,00461062300000016000,政法委,00461062300000016003,书记
00261000000039398000,00261000000039398004,1988-7-1,1989-9-1,00131020000000000000,00431020000002648000,第二中学,00431020000002648031,教师
00261000000039398000,00261000000039398006,1989-9-1,1995-3-1,00131020000000000000,00431020000002991000,体改委,00431020000002991006,干部
00261000000039398000,00261000000039398008,1995-3-1,1998-4-1,00131020000000000000,00431020000002689000,县政府办,00431020000002689006,干部
00261000000039398000,00261000000039398010,1998-4-1,2001-12-1,00131020000000000000,00431020000012483000,计划局,00431020000012483020,副局长
00261000000039398000,00261000000039398011,1998-4-1,2001-12-1,00131020000000000000,00431020000012483000,计划局,00431020000012483003,书记
00261000000039398000,00261000000039398013,2001-12-1,2003-2-1,00131020000000000000,00431020000017753000,吴仓堡乡党委,00431020000017753001,副书记
00261000000039398000,00261000000039398014,2001-12-1,2003-2-1,00131020000000000000,00431020000017753000,吴仓堡乡党委,00431020000017753160,乡长
00261000000039398000,00261000000039398016,2003-2-1,2005-1-1,00131020000000000000,00431020000017753000,吴仓堡乡党委,00431020000017753003,书记
00261000000039401000,00261000000039401010,1998-6-1,2001-12-1,00161062700000000000,00461062700005098000,甘泉县委,00461062700005098010,委员
00261000000039401000,00261000000039401011,1998-6-1,2001-12-1,00161062700000000000,00461062700025776000,甘泉县人民政府,00461062700025776045,副县长
00261000000039401000,00261000000039401012,2001-12-1,2006-1-1,00161062300000000000,00461062300025777000,子长县委,00461062300025777010,委员
00261000000039401000,00261000000039401013,2001-12-1,2006-1-1,00161062300000000000,00461062300025778000,子长县人民政府,00461062300025778045,副县长
00261000000039401000,00261000000039401014,2006-1-1,2007-9-1,00161062300000000000,00461062300025777000,子长县委,00461062300025777023,常委
00261000000039401000,00261000000039401015,2006-1-1,2007-9-1,00161062300000000000,00461062300025778000,子长县人民政府,00461062300025778045,副县长
00261000000039401000,00261000000039401016,2007-9-1,2008-11-1,00161062600000000000,00461062600025779000,吴起县委,00461062600025779023,常委
00261000000039401000,00261000000039401017,2007-9-1,2008-11-1,00161062600000000000,00461062600025780000,吴起县人民政府,00461062600025780045,副县长
00261000000039401000,00261000000039401018,2008-11-1,2010-5-1,00161063000000000000,00461063000009252000,宜川县委,00461063000009252001,副书记
00261000000039401000,00261000000039401019,2008-11-1,2010-5-1,00161063000000000000,00461063000025781000,宜川县人民政府,00461063000025781045,副县长
00261000000039401000,00261000000039401020,2010-5-1,2011-1-1,00161063000000000000,00461063000009252000,宜川县委,00461063000009252001,副书记
00261000000039401000,00261000000039401021,2010-5-1,2011-1-1,00161063000000000000,00461063000025781000,宜川县人民政府,00461063000025781047,代县长
00261000000039401000,00261000000039401022,2011-1-1,2011-7-1,00161063000000000000,00461063000009252000,宜川县委,00461063000009252001,副书记
00261000000039401000,00261000000039401023,2011-1-1,2011-7-1,00161063000000000000,00461063000025781000,宜川县人民政府,00461063000025781040,县长
00261000000039401000,00261000000039401024,2011-7-1,2012-1-1,00161062400000000000,00461062400005096000,安塞县委,00461062400005096001,副书记
00261000000039401000,00261000000039401025,2011-7-1,2012-1-1,00161062400000000000,00461062400025782000,安塞县人民政府,00461062400025782047,代县长
00261000000039401000,00261000000039401026,2012-1-1,2017-8-1,00161062400000000000,00461062400005096000,安塞县委,00461062400005096001,副书记
00261000000039401000,00261000000039401027,2012-1-1,2017-8-1,00161062400000000000,00461062400025782000,安塞县人民政府,00461062400025782040,县长
00261000000039401000,00261000000039401028,2017-8-1,0-1-1,00161000000000000000,00461000000004851000,陕西省信访局,00461000000004851020,副局长
00261000000039401000,00261000000039401002,1995-9-1,1998-7-1,00161000000000000000,00461000000000091000,陕西省委党校,00461000000000091044,研究生
00261000000039401000,00261000000039401003,1998-7-1,2001-6-1,00190000100000000000,00490000100000087000,县人民政府,00490000100000087045,副县长
00261000000039401000,00261000000039401004,2006-9-1,0-1-1,00150023400000000000,00450023400002547000,西北大学,00450023400002547063,博士
00261000000039401000,00261000000039401007,1988-7-1,1995-1-1,00161062700000000000,00461062700015013000,县委农工部,00461062700015013102,文书
00261000000039401000,00261000000039401009,1998-2-1,1998-6-1,00161062700000000000,00461062700005098000,甘泉县委,00461062700005098039,副主任
00261000000039431000,00261000000039431001,2004-9-1,2007-7-1,00190000100000000000,00490000100038512000,省党校,00490000100038512044,研究生
00261000000039431000,00261000000039431013,2006-12-1,2016-2-1,00161030000000000000,00461030000000095000,民进,00461030000000095157,主委
00261000000039431000,00261000000039431014,2006-12-1,2015-10-1,00161030000000000000,00461030000009297000,宝鸡市政府,00461030000009297015,副市长
00261000000039431000,00261000000039431016,2016-2-1,0-1-1,00161000000000000000,00461000000012703000,陕西省教育厅,00461000000012703123,巡视员
00261000000039431000,00261000000039431004,1979-8-1,1980-2-1,00161032600000000000,00461032600000037000,中学教师,00461032600000037031,教师
00261000000039431000,00261000000039431005,1980-2-1,1980-10-1,00161030000000000000,00461030000038513000,宝鸡市教育局,00461030000038513006,干部
00261000000039431000,00261000000039431006,1980-10-1,1989-5-1,00161030000000000000,00461030000038514000,宝鸡市金台中学,00461030000038514031,教师
00261000000039431000,00261000000039431007,1989-5-1,2001-5-1,00161030000000000000,00461030000000095000,民进,00461030000000095039,副主任
00261000000039431000,00261000000039431008,1989-5-1,2001-5-1,00161030000000000000,00461030000000095000,民进,00461030000000095013,主任
00261000000039431000,00261000000039431009,1989-5-1,2001-5-1,00161030000000000000,00461030000000095000,民进,00461030000000095113,秘书长
00261000000039431000,00261000000039431010,2001-5-1,2003-2-1,00161030000000000000,00461030000000095000,民进,00461030000000095157,主委
00261000000039431000,00261000000039431011,2003-2-1,2006-12-1,00161030000000000000,00461030000020275000,宝鸡市人大常委会,00461030000020275039,副主任
00261000000039431000,00261000000039431012,2003-2-1,0-1-1,00161030000000000000,00461030000000095000,民进,00461030000000095157,主委
00261000000039482000,00261000000039482002,1989-1-1,2002-12-1,00161040000000000000,00461040000031876000,咸阳市委办公室,00461040000031876007,科员
00261000000039482000,00261000000039482003,1989-1-1,2002-12-1,00161040000000000000,00461040000031876000,咸阳市委办公室,00461040000031876059,副科长
00261000000039482000,00261000000039482004,1989-1-1,2002-12-1,00161040000000000000,00461040000031876000,咸阳市委办公室,00461040000031876019,科长
00261000000039482000,00261000000039482005,1989-1-1,2002-12-1,00161040000000000000,00461040000031876000,咸阳市委办公室,00461040000031876014,副秘书长
00261000000039482000,00261000000039482007,2002-12-1,2004-7-1,00161040000000000000,00461040000000600000,咸阳市委,00461040000000600014,副秘书长
00261000000039482000,00261000000039482008,2002-12-1,2004-7-1,00161040000000000000,00461040000000335000,保密局,00461040000000335012,局长
00261000000039482000,00261000000039482010,2004-7-1,2008-9-1,00161040000000000000,00461040000000008000,区委,00461040000000008001,副书记
00261000000039482000,00261000000039482011,2004-7-1,2008-9-1,00161040000000000000,00461040000000472000,区政府,00461040000000472005,区长
00261000000039482000,00261000000039482013,2008-9-1,2009-9-1,00161040000000000000,00461040000000008000,区委,00461040000000008001,副书记
00261000000039482000,00261000000039482014,2008-9-1,2009-9-1,00161040000000000000,00461040000000472000,区政府,00461040000000472005,区长
00261000000039482000,00261000000039482016,2009-9-1,2009-10-1,00161040000000000000,00461040000000472000,区政府,00461040000000472005,区长
00261000000039482000,00261000000039482018,2010-3-1,0-1-1,00190000100000000000,00490000100031877000,中共咸阳市渭城区委,00490000100031877003,书记
00261000000039511000,00261000000039511001,2001-9-1,2004-6-1,00161000000000000000,00461000000000091000,陕西省委党校,00461000000000091044,研究生
00261000000039511000,00261000000039511010,2001-1-1,2001-12-1,00161090000000000000,00461090000046640000,安康市政府办公室,00461090000046640039,副主任
00261000000039511000,00261000000039511011,2001-12-1,2006-7-1,00161092800000000000,00461092800012044000,旬阳县委,00461092800012044001,副书记
00261000000039511000,00261000000039511012,2006-7-1,2007-1-1,00161092800000000000,00461092800012044000,旬阳县委,00461092800012044001,副书记
00261000000039511000,00261000000039511013,2006-7-1,2007-1-1,00161092800000000000,00461092800012044000,旬阳县委,00461092800012044047,代县长
00261000000039511000,00261000000039511014,2007-1-1,2010-6-1,00161092800000000000,00461092800012044000,旬阳县委,00461092800012044001,副书记
00261000000039511000,00261000000039511015,2007-1-1,2010-6-1,00161092800000000000,00461092800012044000,旬阳县委,00461092800012044040,县长
00261000000039511000,00261000000039511016,2010-6-1,2015-4-1,00161092800000000000,00461092800012044000,旬阳县委,00461092800012044003,书记
00261000000039511000,00261000000039511017,2015-4-1,2016-2-1,00161090000000000000,00461090000011947000,安康市委组织部,00461090000011947043,副部长
00261000000039511000,00261000000039511018,2016-2-1,2016-2-1,00161090000000000000,00461090000019210000,安康市人大常委会,00461090000019210039,副主任
00261000000039511000,00261000000039511019,2016-2-1,0-1-1,00161090000000000000,00461090000000081000,党组,00461090000000081022,成员
00261000000039511000,00261000000039511003,1983-7-1,1988-8-1,00161090000000000000,00461090000046641000,安康师范专科学校,00461090000046641031,教师
00261000000039511000,00261000000039511005,1990-11-1,1992-12-1,00161090000000000000,00461090000001206000,地区行署,00461090000001206053,干事
00261000000039511000,00261000000039511006,1992-12-1,1996-1-1,00161090000000000000,00461090000001206000,地区行署,00461090000001206121,秘书
00261000000039511000,00261000000039511007,1996-1-1,1998-1-1,00161090000000000000,00461090000001206000,地区行署,00461090000001206019,科长
00261000000039511000,00261000000039511008,1998-1-1,1999-11-1,00161090000000000000,00461090000001206000,地区行署,00461090000001206019,科长
00261000000039511000,00261000000039511009,1999-11-1,2001-1-1,00161090000000000000,00461090000001206000,地区行署,00461090000001206039,副主任
00261000000039518000,00261000000039518001,1987-1-1,1990-4-1,00161010000000000000,00461010000000030000,西安交通大学,00461010000000030119,获取学位
00261000000039518000,00261000000039518006,2001-1-1,0-1-1,00142010000000000000,00442010000031953000,武汉市经济委员会,00442010000031953039,副主任
00261000000039518000,00261000000039518007,2001-1-1,0-1-1,00142010000000000000,00442010000001694000,民建,00442010000001694023,常委
00261000000039518000,00261000000039518008,2001-1-1,0-1-1,00142010000000000000,00442010000003659000,市政协常委,00442010000003659023,常委
00261000000039518000,00261000000039518009,2001-1-1,0-1-1,00142010000000000000,00442010000003659000,市政协常委,00442010000003659156,副主委
00261000000039518000,00261000000039518010,2017-4-1,0-1-1,00142010000000000000,00442010000000694000,市经济和信息化委员会,00442010000000694013,主任
00261000000039532000,00261000000039532004,1999-8-1,2001-6-1,00123010000000000000,00423010000000909000,哈尔滨工程大学,00423010000000909108,博士后
00261000000039546000,00261000000039546001,1976-1-1,1977-1-1,00134052300000000000,00434052300012811000,中华人民共和国外交部,00434052300012811007,科员
00261000000039546000,00261000000039546015,2008-1-1,2011-1-1,00182000000000000000,00482000000004681000,外交部驻澳门特别行政区特派员公署,00482000000004681170,特派员
00261000000039546000,00261000000039546002,1977-1-1,1979-1-1,00131020000000000000,00431020000005190000,加拿大大使馆,00431020000005190343,大使
00261000000039546000,00261000000039546003,1979-1-1,1985-1-1,00111000000000000000,00411000000009507000,北京外交人员服务局,00411000000009507007,科员
00261000000039546000,00261000000039546004,1985-1-1,1989-1-1,00131020000000000000,00431020000004661000,澳大利亚联邦大使馆,00431020000004661343,大使
00261000000039546000,00261000000039546005,1985-1-1,1989-1-1,00131020000000000000,00431020000004661000,澳大利亚联邦大使馆,00431020000004661344,二秘
00261000000039546000,00261000000039546006,1989-1-1,1993-1-1,00131020000000000000,00431020000004660000,外交部美大司二秘,00431020000004660344,二秘
00261000000039546000,00261000000039546007,1989-1-1,1993-1-1,00131020000000000000,00431020000004660000,外交部美大司二秘,00431020000004660008,副处长
00261000000039546000,00261000000039546008,1989-1-1,1993-1-1,00131020000000000000,00431020000004660000,外交部美大司二秘,00431020000004660009,处长
00261000000039546000,00261000000039546009,1989-1-1,1993-1-1,00131020000000000000,00431020000004660000,外交部美大司二秘,00431020000004660346,参赞
00261000000039546000,00261000000039546010,1993-1-1,1994-1-1,00131020000000000000,00431020000004544000,外交部,00431020000004544136,副司长
00261000000039562000,00261000000039562001,1994-9-1,1997-7-1,00161010000000000000,00461010000018680000,解放军西安陆军学院,00461010000018680084,解放军
00261000000039562000,00261000000039562013,2002-11-1,2006-2-1,00161000000000000000,00461000000006131000,彬县县委,00461000000006131001,副书记
00261000000039562000,00261000000039562014,2002-11-1,2006-2-1,00161000000000000000,00461000000006131000,彬县县委,00461000000006131040,县长
00261000000039562000,00261000000039562015,2006-2-1,2008-3-1,00161000000000000000,00461000000018681000,陕西省江河水库管理局,00461000000018681003,书记
00261000000039562000,00261000000039562016,2008-3-1,2009-7-1,00161000000000000000,00461000000018682000,陕西省国防动员委员会人民防空办公室,00461000000018682039,副主任
